date,store_id,store_name,lat,lon,total_sales,ice_sales,hot_sales,transactions
2026-06-09,haeundae,부산 해운대점,35.1587,129.1603,508853,183187,325666,109
2026-06-10,haeundae,부산 해운대점,35.1587,129.1603,600676,239790,360886,126
2026-06-11,haeundae,부산 해운대점,35.1587,129.1603,664411,264701,399710,143
2026-06-12,haeundae,부산 해운대점,35.1587,129.1603,644394,259820,384574,136
2026-06-13,haeundae,부산 해운대점,35.1587,129.1603,627144,248851,378293,135
2026-06-14,haeundae,부산 해운대점,35.1587,129.1603,740344,289030,451314,156
2026-06-15,haeundae,부산 해운대점,35.1587,129.1603,639945,247275,392670,140
2026-06-16,haeundae,부산 해운대점,35.1587,129.1603,626802,241695,385107,133
2026-06-17,haeundae,부산 해운대점,35.1587,129.1603,507218,198424,308794,111
2026-06-18,haeundae,부산 해운대점,35.1587,129.1603,585355,235079,350276,125
2026-06-19,haeundae,부산 해운대점,35.1587,129.1603,533773,208385,325388,113
2026-06-20,haeundae,부산 해운대점,35.1587,129.1603,495087,192886,302201,111
2026-06-21,haeundae,부산 해운대점,35.1587,129.1603,637272,236046,401226,137
2026-06-22,haeundae,부산 해운대점,35.1587,129.1603,612653,215164,397489,131
2026-06-23,haeundae,부산 해운대점,35.1587,129.1603,614998,215003,399995,135
2026-06-24,haeundae,부산 해운대점,35.1587,129.1603,453260,157372,295888,95
2026-06-25,haeundae,부산 해운대점,35.1587,129.1603,536638,206069,330569,113
2026-06-26,haeundae,부산 해운대점,35.1587,129.1603,510620,184640,325980,113
2026-06-27,haeundae,부산 해운대점,35.1587,129.1603,680472,250958,429514,145
2026-06-28,haeundae,부산 해운대점,35.1587,129.1603,735901,271400,464501,158
2026-06-29,haeundae,부산 해운대점,35.1587,129.1603,571946,214137,357809,120
2026-06-30,haeundae,부산 해운대점,35.1587,129.1603,560744,211737,349007,122
2026-07-01,haeundae,부산 해운대점,35.1587,129.1603,537264,190406,346858,117
2026-07-02,haeundae,부산 해운대점,35.1587,129.1603,504210,188776,315434,111
2026-07-03,haeundae,부산 해운대점,35.1587,129.1603,586505,226156,360349,123
2026-07-04,haeundae,부산 해운대점,35.1587,129.1603,563549,220460,343089,121
2026-07-05,haeundae,부산 해운대점,35.1587,129.1603,598365,223549,374816,130
2026-07-06,haeundae,부산 해운대점,35.1587,129.1603,472988,192979,280009,99
2026-07-07,haeundae,부산 해운대점,35.1587,129.1603,475369,190908,284461,106
2026-07-08,haeundae,부산 해운대점,35.1587,129.1603,601193,241439,359754,128
2026-07-09,haeundae,부산 해운대점,35.1587,129.1603,659846,267106,392740,144
2026-07-10,haeundae,부산 해운대점,35.1587,129.1603,545406,228634,316772,115
2025-07-01,jeju,제주점,33.4996,126.5312,505638,273045,232593,106
2025-07-02,jeju,제주점,33.4996,126.5312,582307,241774,340533,122
2025-07-03,jeju,제주점,33.4996,126.5312,500087,209236,290851,106
2025-07-04,jeju,제주점,33.4996,126.5312,552118,303444,248674,115
2025-07-05,jeju,제주점,33.4996,126.5312,637019,357750,279269,134
2025-07-06,jeju,제주점,33.4996,126.5312,582631,326273,256358,122
2025-07-07,jeju,제주점,33.4996,126.5312,506228,276603,229625,107
2025-07-08,jeju,제주점,33.4996,126.5312,545615,303798,241817,119
2025-07-09,jeju,제주점,33.4996,126.5312,479093,262926,216167,105
2025-07-10,jeju,제주점,33.4996,126.5312,444036,239779,204257,99
2025-07-11,jeju,제주점,33.4996,126.5312,426758,171045,255713,96
2025-07-12,jeju,제주점,33.4996,126.5312,540828,212437,328391,120
2025-07-13,jeju,제주점,33.4996,126.5312,406511,155775,250736,85
2025-07-14,jeju,제주점,33.4996,126.5312,476227,189729,286498,104
2025-07-15,jeju,제주점,33.4996,126.5312,542636,219659,322977,121
2025-07-16,jeju,제주점,33.4996,126.5312,431758,175466,256292,98
2025-07-17,jeju,제주점,33.4996,126.5312,447578,184760,262818,98
2025-07-18,jeju,제주점,33.4996,126.5312,466778,256168,210610,104
2025-07-19,jeju,제주점,33.4996,126.5312,462518,192037,270481,104
2025-07-20,jeju,제주점,33.4996,126.5312,660008,361156,298852,145
2025-07-21,jeju,제주점,33.4996,126.5312,382111,159875,222236,86
2025-07-22,jeju,제주점,33.4996,126.5312,353450,191429,162021,78
2025-07-23,jeju,제주점,33.4996,126.5312,502471,275756,226715,105
2025-07-24,jeju,제주점,33.4996,126.5312,441802,242814,198988,99
2025-07-25,jeju,제주점,33.4996,126.5312,435789,240904,194885,94
2025-07-26,jeju,제주점,33.4996,126.5312,525234,285727,239507,113
2025-07-27,jeju,제주점,33.4996,126.5312,531373,288642,242731,117
2025-07-28,jeju,제주점,33.4996,126.5312,469041,260036,209005,100
2025-07-29,jeju,제주점,33.4996,126.5312,532297,296809,235488,112
2025-07-30,jeju,제주점,33.4996,126.5312,466324,253307,213017,98
2025-07-31,jeju,제주점,33.4996,126.5312,481303,267990,213313,103
2025-08-01,jeju,제주점,33.4996,126.5312,454045,255355,198690,101
2025-08-02,jeju,제주점,33.4996,126.5312,628065,343677,284388,134
2025-08-03,jeju,제주점,33.4996,126.5312,530099,218401,311698,115
2025-08-04,jeju,제주점,33.4996,126.5312,466206,257719,208487,101
2025-08-05,jeju,제주점,33.4996,126.5312,532181,295893,236288,118
2025-08-06,jeju,제주점,33.4996,126.5312,485121,267011,218110,109
2025-08-07,jeju,제주점,33.4996,126.5312,365800,198410,167390,84
2025-08-08,jeju,제주점,33.4996,126.5312,447584,186911,260673,99
2025-08-09,jeju,제주점,33.4996,126.5312,488321,203923,284398,104
2025-08-10,jeju,제주점,33.4996,126.5312,499164,205656,293508,107
2025-08-11,jeju,제주점,33.4996,126.5312,441904,178529,263375,93
2025-08-12,jeju,제주점,33.4996,126.5312,365540,153234,212306,78
2025-08-13,jeju,제주점,33.4996,126.5312,466066,256523,209543,99
2025-08-14,jeju,제주점,33.4996,126.5312,449018,188228,260790,101
2025-08-15,jeju,제주점,33.4996,126.5312,466849,195703,271146,103
2025-08-16,jeju,제주점,33.4996,126.5312,668609,361049,307560,142
2025-08-17,jeju,제주점,33.4996,126.5312,515913,280244,235669,114
2025-08-18,jeju,제주점,33.4996,126.5312,439632,184294,255338,92
2025-08-19,jeju,제주점,33.4996,126.5312,388177,209616,178561,84
2025-08-20,jeju,제주점,33.4996,126.5312,418832,228515,190317,92
2025-08-21,jeju,제주점,33.4996,126.5312,552079,299006,253073,118
2025-08-22,jeju,제주점,33.4996,126.5312,515016,280581,234435,114
2025-08-23,jeju,제주점,33.4996,126.5312,546708,302658,244050,118
2025-08-24,jeju,제주점,33.4996,126.5312,602489,333056,269433,128
2025-08-25,jeju,제주점,33.4996,126.5312,538344,298027,240317,115
2025-08-26,jeju,제주점,33.4996,126.5312,512005,287542,224463,110
2025-08-27,jeju,제주점,33.4996,126.5312,531324,286915,244409,115
2025-08-28,jeju,제주점,33.4996,126.5312,538050,293130,244920,116
2025-08-29,jeju,제주점,33.4996,126.5312,350360,191156,159204,76
2025-08-30,jeju,제주점,33.4996,126.5312,407381,220312,187069,86
2025-08-31,jeju,제주점,33.4996,126.5312,530826,288769,242057,114
2025-09-01,jeju,제주점,33.4996,126.5312,434963,239056,195907,96
2025-09-02,jeju,제주점,33.4996,126.5312,428221,178140,250081,94
2025-09-03,jeju,제주점,33.4996,126.5312,409899,223313,186586,91
2025-09-04,jeju,제주점,33.4996,126.5312,575838,313256,262582,126
2025-09-05,jeju,제주점,33.4996,126.5312,460836,248851,211985,102
2025-09-06,jeju,제주점,33.4996,126.5312,503868,276523,227345,113
2025-09-07,jeju,제주점,33.4996,126.5312,474418,263397,211021,100
2025-09-08,jeju,제주점,33.4996,126.5312,357517,149871,207646,81
2025-09-09,jeju,제주점,33.4996,126.5312,383981,156357,227624,83
2025-09-10,jeju,제주점,33.4996,126.5312,410664,161966,248698,90
2025-09-11,jeju,제주점,33.4996,126.5312,528350,209649,318701,118
2025-09-12,jeju,제주점,33.4996,126.5312,354025,194855,159170,75
2025-09-13,jeju,제주점,33.4996,126.5312,528393,286600,241793,110
2025-09-14,jeju,제주점,33.4996,126.5312,460374,189306,271068,101
2025-09-15,jeju,제주점,33.4996,126.5312,462631,190974,271657,98
2025-09-16,jeju,제주점,33.4996,126.5312,575454,314888,260566,126
2025-09-17,jeju,제주점,33.4996,126.5312,455581,251481,204100,102
2025-09-18,jeju,제주점,33.4996,126.5312,539084,211752,327332,118
2025-09-19,jeju,제주점,33.4996,126.5312,552461,225404,327057,121
2025-09-20,jeju,제주점,33.4996,126.5312,531979,209813,322166,112
2025-09-21,jeju,제주점,33.4996,126.5312,573212,220572,352640,127
2025-09-22,jeju,제주점,33.4996,126.5312,428893,170185,258708,92
2025-09-23,jeju,제주점,33.4996,126.5312,550828,213721,337107,121
2025-09-24,jeju,제주점,33.4996,126.5312,427721,178616,249105,95
2025-09-25,jeju,제주점,33.4996,126.5312,498263,206480,291783,111
2025-09-26,jeju,제주점,33.4996,126.5312,530856,209370,321486,118
2025-09-27,jeju,제주점,33.4996,126.5312,501489,197787,303702,105
2025-09-28,jeju,제주점,33.4996,126.5312,441733,177047,264686,93
2025-09-29,jeju,제주점,33.4996,126.5312,545743,206073,339670,121
2025-09-30,jeju,제주점,33.4996,126.5312,474199,177161,297038,102
2025-10-01,jeju,제주점,33.4996,126.5312,559412,211234,348178,120
2025-10-02,jeju,제주점,33.4996,126.5312,451359,175127,276232,99
2025-10-03,jeju,제주점,33.4996,126.5312,411789,165374,246415,89
2025-10-04,jeju,제주점,33.4996,126.5312,517869,203419,314450,114
2025-10-05,jeju,제주점,33.4996,126.5312,642931,250486,392445,137
2025-10-06,jeju,제주점,33.4996,126.5312,526989,209109,317880,113
2025-10-07,jeju,제주점,33.4996,126.5312,502252,195677,306575,110
2025-10-08,jeju,제주점,33.4996,126.5312,459158,171174,287984,99
2025-10-09,jeju,제주점,33.4996,126.5312,446931,170549,276382,94
2025-10-10,jeju,제주점,33.4996,126.5312,543477,213043,330434,117
2025-10-11,jeju,제주점,33.4996,126.5312,501922,200769,301153,110
2025-10-12,jeju,제주점,33.4996,126.5312,592848,233345,359503,131
2025-10-13,jeju,제주점,33.4996,126.5312,490317,199265,291052,110
2025-10-14,jeju,제주점,33.4996,126.5312,407329,153482,253847,85
2025-10-15,jeju,제주점,33.4996,126.5312,382783,148826,233957,82
2025-10-16,jeju,제주점,33.4996,126.5312,388401,148214,240187,81
2025-10-17,jeju,제주점,33.4996,126.5312,443572,174235,269337,96
2025-10-18,jeju,제주점,33.4996,126.5312,471895,175167,296728,105
2025-10-19,jeju,제주점,33.4996,126.5312,458163,161640,296523,100
2025-10-20,jeju,제주점,33.4996,126.5312,479028,156738,322290,105
2025-10-21,jeju,제주점,33.4996,126.5312,380692,121821,258871,85
2025-10-22,jeju,제주점,33.4996,126.5312,395908,136509,259399,87
2025-10-23,jeju,제주점,33.4996,126.5312,400373,139650,260723,91
2025-10-24,jeju,제주점,33.4996,126.5312,571611,199378,372233,124
2025-10-25,jeju,제주점,33.4996,126.5312,514207,171128,343079,113
2025-10-26,jeju,제주점,33.4996,126.5312,589715,190596,399119,126
2025-10-27,jeju,제주점,33.4996,126.5312,445586,137597,307989,94
2025-10-28,jeju,제주점,33.4996,126.5312,509906,153788,356118,110
2025-10-29,jeju,제주점,33.4996,126.5312,475336,153629,321707,107
2025-10-30,jeju,제주점,33.4996,126.5312,441280,148270,293010,99
2025-10-31,jeju,제주점,33.4996,126.5312,446646,150430,296216,97
2025-11-01,jeju,제주점,33.4996,126.5312,605823,195802,410021,133
2025-11-02,jeju,제주점,33.4996,126.5312,519225,169060,350165,108
2025-11-03,jeju,제주점,33.4996,126.5312,448751,134625,314126,96
2025-11-04,jeju,제주점,33.4996,126.5312,559290,183000,376290,120
2025-11-05,jeju,제주점,33.4996,126.5312,582083,196046,386037,125
2025-11-06,jeju,제주점,33.4996,126.5312,452236,151951,300285,99
2025-11-07,jeju,제주점,33.4996,126.5312,571719,199416,372303,121
2025-11-08,jeju,제주점,33.4996,126.5312,538329,182601,355728,115
2025-11-09,jeju,제주점,33.4996,126.5312,507788,166148,341640,108
2025-11-10,jeju,제주점,33.4996,126.5312,501501,152456,349045,110
2025-11-11,jeju,제주점,33.4996,126.5312,569356,171262,398094,124
2025-11-12,jeju,제주점,33.4996,126.5312,439252,141966,297286,95
2025-11-13,jeju,제주점,33.4996,126.5312,498342,158273,340069,105
2025-11-14,jeju,제주점,33.4996,126.5312,543034,164213,378821,118
2025-11-15,jeju,제주점,33.4996,126.5312,624366,199797,424569,136
2025-11-16,jeju,제주점,33.4996,126.5312,670659,229097,441562,141
2025-11-17,jeju,제주점,33.4996,126.5312,465178,139553,325625,103
2025-11-18,jeju,제주점,33.4996,126.5312,515499,154650,360849,109
2025-11-19,jeju,제주점,33.4996,126.5312,383118,114935,268183,88
2025-11-20,jeju,제주점,33.4996,126.5312,576360,172908,403452,128
2025-11-21,jeju,제주점,33.4996,126.5312,518464,155539,362925,112
2025-11-22,jeju,제주점,33.4996,126.5312,502452,150736,351716,107
2025-11-23,jeju,제주점,33.4996,126.5312,614170,195060,419110,134
2025-11-24,jeju,제주점,33.4996,126.5312,549870,182117,367753,120
2025-11-25,jeju,제주점,33.4996,126.5312,489793,146938,342855,105
2025-11-26,jeju,제주점,33.4996,126.5312,447002,134101,312901,100
2025-11-27,jeju,제주점,33.4996,126.5312,523401,160789,362612,116
2025-11-28,jeju,제주점,33.4996,126.5312,489697,146909,342788,108
2025-11-29,jeju,제주점,33.4996,126.5312,597324,189710,407614,127
2025-11-30,jeju,제주점,33.4996,126.5312,653209,223659,429550,137
2025-12-01,jeju,제주점,33.4996,126.5312,524538,157361,367177,109
2025-12-02,jeju,제주점,33.4996,126.5312,509924,152977,356947,111
2025-12-03,jeju,제주점,33.4996,126.5312,389240,116772,272468,86
2025-12-04,jeju,제주점,33.4996,126.5312,433859,130158,303701,93
2025-12-05,jeju,제주점,33.4996,126.5312,463040,138912,324128,102
2025-12-06,jeju,제주점,33.4996,126.5312,550345,165104,385241,119
2025-12-07,jeju,제주점,33.4996,126.5312,532026,167695,364331,113
2025-12-08,jeju,제주점,33.4996,126.5312,464986,139496,325490,103
2025-12-09,jeju,제주점,33.4996,126.5312,524806,157442,367364,114
2025-12-10,jeju,제주점,33.4996,126.5312,471288,141386,329902,106
2025-12-11,jeju,제주점,33.4996,126.5312,417821,125346,292475,94
2025-12-12,jeju,제주점,33.4996,126.5312,493180,147954,345226,109
2025-12-13,jeju,제주점,33.4996,126.5312,444716,133415,311301,99
2025-12-14,jeju,제주점,33.4996,126.5312,529663,158899,370764,117
2025-12-15,jeju,제주점,33.4996,126.5312,532030,159609,372421,115
2025-12-16,jeju,제주점,33.4996,126.5312,585711,177588,408123,130
2025-12-17,jeju,제주점,33.4996,126.5312,386431,115929,270502,87
2025-12-18,jeju,제주점,33.4996,126.5312,450777,135233,315544,95
2025-12-19,jeju,제주점,33.4996,126.5312,546315,177006,369309,120
2025-12-20,jeju,제주점,33.4996,126.5312,411469,137266,274203,90
2025-12-21,jeju,제주점,33.4996,126.5312,518011,155403,362608,114
2025-12-22,jeju,제주점,33.4996,126.5312,560008,168002,392006,120
2025-12-23,jeju,제주점,33.4996,126.5312,497176,155517,341659,110
2025-12-24,jeju,제주점,33.4996,126.5312,373453,112036,261417,80
2025-12-25,jeju,제주점,33.4996,126.5312,429831,128949,300882,96
2025-12-26,jeju,제주점,33.4996,126.5312,432860,129858,303002,93
2025-12-27,jeju,제주점,33.4996,126.5312,624129,187239,436890,134
2025-12-28,jeju,제주점,33.4996,126.5312,619085,185726,433359,137
2025-12-29,jeju,제주점,33.4996,126.5312,438425,132580,305845,92
2025-12-30,jeju,제주점,33.4996,126.5312,497840,149352,348488,107
2025-12-31,jeju,제주점,33.4996,126.5312,475858,142757,333101,100
2026-01-01,jeju,제주점,33.4996,126.5312,464961,139488,325473,98
2026-01-02,jeju,제주점,33.4996,126.5312,350894,105268,245626,79
2026-01-03,jeju,제주점,33.4996,126.5312,585278,175583,409695,128
2026-01-04,jeju,제주점,33.4996,126.5312,535778,160733,375045,112
2026-01-05,jeju,제주점,33.4996,126.5312,394107,118232,275875,89
2026-01-06,jeju,제주점,33.4996,126.5312,519670,155901,363769,112
2026-01-07,jeju,제주점,33.4996,126.5312,476217,142865,333352,103
2026-01-08,jeju,제주점,33.4996,126.5312,538902,161671,377231,118
2026-01-09,jeju,제주점,33.4996,126.5312,436724,131017,305707,92
2026-01-10,jeju,제주점,33.4996,126.5312,628657,188597,440060,131
2026-01-11,jeju,제주점,33.4996,126.5312,603040,180912,422128,133
2026-01-12,jeju,제주점,33.4996,126.5312,457777,137333,320444,100
2026-01-13,jeju,제주점,33.4996,126.5312,463654,139096,324558,104
2026-01-14,jeju,제주점,33.4996,126.5312,452326,135698,316628,96
2026-01-15,jeju,제주점,33.4996,126.5312,548869,172125,376744,116
2026-01-16,jeju,제주점,33.4996,126.5312,528180,165637,362543,113
2026-01-17,jeju,제주점,33.4996,126.5312,575525,172658,402867,127
2026-01-18,jeju,제주점,33.4996,126.5312,514854,154456,360398,111
2026-01-19,jeju,제주점,33.4996,126.5312,473543,142063,331480,99
2026-01-20,jeju,제주점,33.4996,126.5312,478231,143469,334762,104
2026-01-21,jeju,제주점,33.4996,126.5312,469123,140737,328386,100
2026-01-22,jeju,제주점,33.4996,126.5312,473081,141924,331157,106
2026-01-23,jeju,제주점,33.4996,126.5312,570373,171112,399261,122
2026-01-24,jeju,제주점,33.4996,126.5312,585133,175540,409593,128
2026-01-25,jeju,제주점,33.4996,126.5312,522994,156898,366096,113
2026-01-26,jeju,제주점,33.4996,126.5312,525552,157666,367886,110
2026-01-27,jeju,제주점,33.4996,126.5312,507256,152177,355079,109
2026-01-28,jeju,제주점,33.4996,126.5312,492152,147646,344506,103
2026-01-29,jeju,제주점,33.4996,126.5312,517902,155371,362531,111
2026-01-30,jeju,제주점,33.4996,126.5312,458926,137678,321248,101
2026-01-31,jeju,제주점,33.4996,126.5312,509618,152885,356733,111
2026-02-01,jeju,제주점,33.4996,126.5312,513681,154104,359577,109
2026-02-02,jeju,제주점,33.4996,126.5312,495996,148799,347197,104
2026-02-03,jeju,제주점,33.4996,126.5312,464132,139240,324892,102
2026-02-04,jeju,제주점,33.4996,126.5312,573957,172187,401770,126
2026-02-05,jeju,제주점,33.4996,126.5312,549602,164881,384721,117
2026-02-06,jeju,제주점,33.4996,126.5312,584990,175497,409493,127
2026-02-07,jeju,제주점,33.4996,126.5312,403521,121056,282465,88
2026-02-08,jeju,제주점,33.4996,126.5312,522534,156760,365774,110
2026-02-09,jeju,제주점,33.4996,126.5312,528499,158550,369949,113
2026-02-10,jeju,제주점,33.4996,126.5312,385505,115652,269853,86
2026-02-11,jeju,제주점,33.4996,126.5312,433938,130181,303757,97
2026-02-12,jeju,제주점,33.4996,126.5312,518147,155444,362703,112
2026-02-13,jeju,제주점,33.4996,126.5312,518207,155462,362745,109
2026-02-14,jeju,제주점,33.4996,126.5312,633406,190022,443384,135
2026-02-15,jeju,제주점,33.4996,126.5312,513665,154100,359565,113
2026-02-16,jeju,제주점,33.4996,126.5312,476726,143018,333708,100
2026-02-17,jeju,제주점,33.4996,126.5312,504140,151242,352898,109
2026-02-18,jeju,제주점,33.4996,126.5312,464996,139499,325497,99
2026-02-19,jeju,제주점,33.4996,126.5312,439237,131771,307466,94
2026-02-20,jeju,제주점,33.4996,126.5312,437659,131298,306361,91
2026-02-21,jeju,제주점,33.4996,126.5312,543791,173143,370648,120
2026-02-22,jeju,제주점,33.4996,126.5312,669776,225045,444731,144
2026-02-23,jeju,제주점,33.4996,126.5312,438137,131441,306696,97
2026-02-24,jeju,제주점,33.4996,126.5312,397037,119111,277926,84
2026-02-25,jeju,제주점,33.4996,126.5312,417374,125212,292162,87
2026-02-26,jeju,제주점,33.4996,126.5312,372013,111604,260409,82
2026-02-27,jeju,제주점,33.4996,126.5312,399636,119891,279745,84
2026-02-28,jeju,제주점,33.4996,126.5312,580155,174047,406108,123
2026-03-01,jeju,제주점,33.4996,126.5312,439811,134054,305757,99
2026-03-02,jeju,제주점,33.4996,126.5312,414101,124230,289871,91
2026-03-03,jeju,제주점,33.4996,126.5312,370167,111050,259117,81
2026-03-04,jeju,제주점,33.4996,126.5312,522209,156663,365546,115
2026-03-05,jeju,제주점,33.4996,126.5312,577747,181181,396566,121
2026-03-06,jeju,제주점,33.4996,126.5312,359740,107922,251818,81
2026-03-07,jeju,제주점,33.4996,126.5312,538273,161482,376791,114
2026-03-08,jeju,제주점,33.4996,126.5312,630750,189225,441525,136
2026-03-09,jeju,제주점,33.4996,126.5312,576535,172961,403574,121
2026-03-10,jeju,제주점,33.4996,126.5312,490991,147297,343694,107
2026-03-11,jeju,제주점,33.4996,126.5312,513256,153977,359279,110
2026-03-12,jeju,제주점,33.4996,126.5312,545914,163774,382140,117
2026-03-13,jeju,제주점,33.4996,126.5312,582883,174865,408018,123
2026-03-14,jeju,제주점,33.4996,126.5312,630985,189296,441689,138
2026-03-15,jeju,제주점,33.4996,126.5312,586969,176091,410878,125
2026-03-16,jeju,제주점,33.4996,126.5312,544065,163220,380845,116
2026-03-17,jeju,제주점,33.4996,126.5312,556666,167000,389666,118
2026-03-18,jeju,제주점,33.4996,126.5312,405050,121515,283535,89
2026-03-19,jeju,제주점,33.4996,126.5312,524439,157332,367107,111
2026-03-20,jeju,제주점,33.4996,126.5312,513053,153916,359137,114
2026-03-21,jeju,제주점,33.4996,126.5312,523967,157190,366777,111
2026-03-22,jeju,제주점,33.4996,126.5312,646168,196435,449733,141
2026-03-23,jeju,제주점,33.4996,126.5312,561142,169240,391902,122
2026-03-24,jeju,제주점,33.4996,126.5312,473939,157348,316591,106
2026-03-25,jeju,제주점,33.4996,126.5312,401040,120312,280728,89
2026-03-26,jeju,제주점,33.4996,126.5312,559171,174909,384262,121
2026-03-27,jeju,제주점,33.4996,126.5312,453540,149124,304416,102
2026-03-28,jeju,제주점,33.4996,126.5312,638962,208046,430916,138
2026-03-29,jeju,제주점,33.4996,126.5312,651417,222003,429414,143
2026-03-30,jeju,제주점,33.4996,126.5312,409579,132376,277203,87
2026-03-31,jeju,제주점,33.4996,126.5312,565401,179119,386282,122
2026-04-01,jeju,제주점,33.4996,126.5312,539283,161785,377498,118
2026-04-02,jeju,제주점,33.4996,126.5312,435627,135567,300060,97
2026-04-03,jeju,제주점,33.4996,126.5312,425817,144778,281039,93
2026-04-04,jeju,제주점,33.4996,126.5312,533441,172408,361033,117
2026-04-05,jeju,제주점,33.4996,126.5312,505869,164711,341158,112
2026-04-06,jeju,제주점,33.4996,126.5312,542756,193221,349535,120
2026-04-07,jeju,제주점,33.4996,126.5312,553841,166152,387689,121
2026-04-08,jeju,제주점,33.4996,126.5312,513237,156024,357213,113
2026-04-09,jeju,제주점,33.4996,126.5312,379246,127730,251516,82
2026-04-10,jeju,제주점,33.4996,126.5312,465591,159418,306173,105
2026-04-11,jeju,제주점,33.4996,126.5312,671041,220638,450403,147
2026-04-12,jeju,제주점,33.4996,126.5312,496743,164919,331824,110
2026-04-13,jeju,제주점,33.4996,126.5312,552230,185991,366239,123
2026-04-14,jeju,제주점,33.4996,126.5312,361503,115392,246111,78
2026-04-15,jeju,제주점,33.4996,126.5312,457838,152735,305103,98
2026-04-16,jeju,제주점,33.4996,126.5312,541903,176877,365026,119
2026-04-17,jeju,제주점,33.4996,126.5312,392094,133312,258782,85
2026-04-18,jeju,제주점,33.4996,126.5312,434828,147494,287334,94
2026-04-19,jeju,제주점,33.4996,126.5312,511922,174053,337869,107
2026-04-20,jeju,제주점,33.4996,126.5312,363294,119160,244134,83
2026-04-21,jeju,제주점,33.4996,126.5312,444730,148006,296724,96
2026-04-22,jeju,제주점,33.4996,126.5312,349878,107762,242116,76
2026-04-23,jeju,제주점,33.4996,126.5312,459854,142739,317115,100
2026-04-24,jeju,제주점,33.4996,126.5312,563305,180258,383047,121
2026-04-25,jeju,제주점,33.4996,126.5312,589962,192564,397398,130
2026-04-26,jeju,제주점,33.4996,126.5312,461253,152767,308486,100
2026-04-27,jeju,제주점,33.4996,126.5312,451736,149976,301760,98
2026-04-28,jeju,제주점,33.4996,126.5312,510294,162478,347816,110
2026-04-29,jeju,제주점,33.4996,126.5312,462520,138756,323764,97
2026-04-30,jeju,제주점,33.4996,126.5312,389838,116951,272887,86
2026-05-01,jeju,제주점,33.4996,126.5312,458533,146364,312169,100
2026-05-02,jeju,제주점,33.4996,126.5312,569682,195059,374623,120
2026-05-03,jeju,제주점,33.4996,126.5312,414322,135235,279087,94
2026-05-04,jeju,제주점,33.4996,126.5312,449438,139506,309932,99
2026-05-05,jeju,제주점,33.4996,126.5312,433865,138837,295028,96
2026-05-06,jeju,제주점,33.4996,126.5312,535016,183189,351827,112
2026-05-07,jeju,제주점,33.4996,126.5312,495510,170455,325055,108
2026-05-08,jeju,제주점,33.4996,126.5312,480563,151858,328705,102
2026-05-09,jeju,제주점,33.4996,126.5312,551791,184077,367714,123
2026-05-10,jeju,제주점,33.4996,126.5312,646901,218911,427990,141
2026-05-11,jeju,제주점,33.4996,126.5312,501634,180990,320644,108
2026-05-12,jeju,제주점,33.4996,126.5312,417444,149278,268166,88
2026-05-13,jeju,제주점,33.4996,126.5312,471461,161428,310033,99
2026-05-14,jeju,제주점,33.4996,126.5312,571206,214773,356433,126
2026-05-15,jeju,제주점,33.4996,126.5312,459037,172598,286439,96
2026-05-16,jeju,제주점,33.4996,126.5312,673504,248388,425116,142
2026-05-17,jeju,제주점,33.4996,126.5312,515615,192634,322981,109
2026-05-18,jeju,제주점,33.4996,126.5312,556148,211781,344367,123
2026-05-19,jeju,제주점,33.4996,126.5312,434591,165492,269099,98
2026-05-20,jeju,제주점,33.4996,126.5312,395110,146981,248129,83
2026-05-21,jeju,제주점,33.4996,126.5312,461959,168523,293436,97
2026-05-22,jeju,제주점,33.4996,126.5312,469501,165640,303861,98
2026-05-23,jeju,제주점,33.4996,126.5312,459645,162163,297482,97
2026-05-24,jeju,제주점,33.4996,126.5312,564453,205461,358992,118
2026-05-25,jeju,제주점,33.4996,126.5312,498775,191530,307245,104
2026-05-26,jeju,제주점,33.4996,126.5312,393211,153510,239701,90
2026-05-27,jeju,제주점,33.4996,126.5312,453584,169822,283762,97
2026-05-28,jeju,제주점,33.4996,126.5312,541093,195226,345867,115
2026-05-29,jeju,제주점,33.4996,126.5312,561135,204253,356882,119
2026-05-30,jeju,제주점,33.4996,126.5312,673398,253736,419662,147
2026-05-31,jeju,제주점,33.4996,126.5312,568509,215579,352930,126
2026-06-01,jeju,제주점,33.4996,126.5312,457685,181976,275709,96
2026-06-02,jeju,제주점,33.4996,126.5312,442490,160004,282486,95
2026-06-03,jeju,제주점,33.4996,126.5312,527829,194241,333588,113
2026-06-04,jeju,제주점,33.4996,126.5312,408117,152799,255318,91
2026-06-05,jeju,제주점,33.4996,126.5312,549602,198296,351306,115
2026-06-06,jeju,제주점,33.4996,126.5312,629446,237679,391767,138
2026-06-07,jeju,제주점,33.4996,126.5312,596190,216059,380131,128
2026-06-08,jeju,제주점,33.4996,126.5312,404294,141018,263276,85
2026-06-09,jeju,제주점,33.4996,126.5312,443720,160804,282916,96
2026-06-10,jeju,제주점,33.4996,126.5312,455154,169681,285473,100
2026-06-11,jeju,제주점,33.4996,126.5312,521940,189569,332371,111
2026-06-12,jeju,제주점,33.4996,126.5312,447025,165578,281447,101
2026-06-13,jeju,제주점,33.4996,126.5312,571266,217081,354185,126
2026-06-14,jeju,제주점,33.4996,126.5312,498509,197410,301099,105
2026-06-15,jeju,제주점,33.4996,126.5312,490037,187390,302647,103
2026-06-16,jeju,제주점,33.4996,126.5312,535851,211340,324511,117
